Filename,locations,Answer_Probabilities,Most_Frequent_Answer
MVK10-5-6_DF412JPEG_cropped_resized(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/c1af4eb6-4131-449c-874b-51fa5fc72e68.jpeg,"{'sterile': 0.84, 'not sure': 0.08, 'male': 0.08}",sterile
MVK10-5-6_DF412JPEG_cropped_resized(c).jpg,https://panoptes-uploads.zooniverse.org/subject_location/dcc4fffd-65f2-44d9-84bf-1b5eb73a6d65.jpeg,"{'sterile': 0.92, 'male': 0.04, 'not sure': 0.04}",sterile
MVK15032NCJPEG_b.jpg,https://panoptes-uploads.zooniverse.org/subject_location/77498e2c-75c5-4eee-84b0-e72df6829169.jpeg,"{'female': 0.61, 'sterile': 0.22, 'not sure': 0.119, 'both': 0.051}",female
MVK15083JPEG_a.jpg,https://panoptes-uploads.zooniverse.org/subject_location/f5000913-f705-47ad-b5a3-e47619c0fa46.jpeg,"{'sterile': 0.921, 'not sure': 0.048, 'male': 0.032}",sterile
MVK15083JPEG_b.jpg,https://panoptes-uploads.zooniverse.org/subject_location/d1867723-6e39-4139-a95f-1bbbc59b1932.jpeg,"{'sterile': 0.9, 'male': 0.1}",sterile
MVK15100MCJPEG(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/d0e8e522-ea1c-4b08-b972-2aadc2b40378.jpeg,{'female': 1.0},female
MVK15100MCJPEG(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/84b29656-69ae-4b37-a797-fe34964fdc7a.jpeg,{'female': 1.0},female
MVK15100MCJPEG(c).jpg,https://panoptes-uploads.zooniverse.org/subject_location/c5b84c5d-9a54-445d-a0cf-ad8fa1f50d68.jpeg,{'female': 1.0},female
MVK15118JPEG(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/e144d8a0-6b7c-46c0-9520-a81521d6912e.jpeg,"{'sterile': 0.4, 'male': 0.3, 'female': 0.1, 'not sure': 0.2}",sterile
MVK15118JPEG(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/95d3b496-f443-4142-94e9-e99f5883ba05.jpeg,"{'male': 0.4, 'both': 0.3, 'sterile': 0.1, 'not sure': 0.2}",male
MVK15118JPEG(c).jpg,https://panoptes-uploads.zooniverse.org/subject_location/2a54566c-cac3-4105-b8f6-696891a128f2.jpeg,"{'not sure': 0.3, 'both': 0.4, 'female': 0.3}",both
MVK15119NCJPEG.jpg,https://panoptes-uploads.zooniverse.org/subject_location/f3ef77de-3f08-480b-b521-2c35a20ddf7e.jpeg,"{'sterile': 0.9, 'not sure': 0.1}",sterile
MVK15163NCJPEG(a).png,https://panoptes-uploads.zooniverse.org/subject_location/e0c0a47b-d35d-4d41-83dc-205bafd5bcc6.png,{'female': 1.0},female
MVK15163NCJPEG(b).png,https://panoptes-uploads.zooniverse.org/subject_location/a6748f67-9086-46f9-a031-4fa4d4e24df3.png,"{'male': 0.8, 'female': 0.1, 'not sure': 0.1}",male
MVK15163NCJPEG(c).png,https://panoptes-uploads.zooniverse.org/subject_location/390e36ae-ba25-4695-ac7d-ef40052c20b5.png,"{'sterile': 0.4, 'female': 0.1, 'not sure': 0.4, 'male': 0.1}",sterile
MVK1-5-2g_DF298JPEG(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/9dbb8b33-5ae6-4dea-84b8-32e5f1640aed.jpeg,"{'sterile': 0.9, 'not sure': 0.1}",sterile
MVK1-5-2g_DF298JPEG(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/ef4a1d3f-d54f-4a95-bd7c-243e371fc7fc.jpeg,"{'sterile': 0.9, 'male': 0.1}",sterile
MVK153204JPEG.png,https://panoptes-uploads.zooniverse.org/subject_location/9a1ff4f9-31de-4f9d-a6d5-8cb10ed7c200.png,"{'sterile': 0.9, 'not sure': 0.1}",sterile
MVK6500_D344JPEG(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/17e22d63-71fb-422f-b449-f02e4835f8f0.jpeg,"{'sterile': 0.83, 'male': 0.075, 'not sure': 0.047, 'female': 0.038, 'both': 0.009}",sterile
MVK6500_D344JPEG(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/f7efe210-6fe9-434b-9dbc-0babb9e030ec.jpeg,"{'both': 0.167, 'sterile': 0.125, 'male': 0.562, 'not sure': 0.094, 'female': 0.052}",male
MVK6500_D344JPEG(c).jpg,https://panoptes-uploads.zooniverse.org/subject_location/c40b9334-271b-4206-b0cd-7a46473e12b2.jpeg,"{'sterile': 0.764, 'female': 0.038, 'not sure': 0.132, 'male': 0.047, 'both': 0.019}",sterile
MVK6500JPEG(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/45d582f5-744d-4d8d-ac6f-a7f240a60638.jpeg,"{'sterile': 0.816, 'male': 0.078, 'female': 0.019, 'not sure': 0.058, 'both': 0.029}",sterile
MVK6500JPEG(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/7264dd05-17fc-41cd-b377-d8c9eb98b7ad.jpeg,"{'sterile': 0.867, 'male': 0.061, 'female': 0.031, 'both': 0.031, 'not sure': 0.01}",sterile
MVK6500JPEG(c).jpg,https://panoptes-uploads.zooniverse.org/subject_location/5b5040e1-66bd-430f-b4c3-c4b66d5f1b4e.jpeg,"{'sterile': 0.859, 'male': 0.091, 'not sure': 0.03, 'female': 0.02}",sterile
MVK98_80JPEG(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/10a725f4-69ee-41eb-bf44-433c1392b7f7.jpeg,"{'sterile': 0.2, 'male': 0.3, 'female': 0.5}",female
MVK98_80JPEG(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/ed3c07b9-c047-4427-ad57-c07cc5f53c26.jpeg,"{'male': 0.1, 'female': 0.8, 'sterile': 0.1}",female
MVK98_80JPEG(c).jpg,https://panoptes-uploads.zooniverse.org/subject_location/f9f16b5c-6ce7-4841-acc5-7ef2e6d1e14d.jpeg,{'sterile': 1.0},sterile
MVK98-58_DF263JPEG(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/fd30c773-5fee-4528-b5e1-ea6d86d91873.jpeg,"{'female': 0.9, 'male': 0.1}",female
MVK98-58_DF263JPEG(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/68603f3f-b862-4421-8479-b30134bc2a97.jpeg,{'female': 1.0},female
MVK98-58_DF263JPEG(c).jpg,https://panoptes-uploads.zooniverse.org/subject_location/550e328b-5780-4091-91b6-3069b90d3b55.jpeg,{'female': 1.0},female
MVK98-58_DF263JPEG(d).jpg,https://panoptes-uploads.zooniverse.org/subject_location/7ec436fd-5771-4666-96a1-184de0d4290d.jpeg,"{'female': 0.9, 'male': 0.1}",female
Norris45079_D087JPEG.png,https://panoptes-uploads.zooniverse.org/subject_location/1ecad665-d943-4ada-8ba8-180d9c01dfaf.png,{'sterile': 1.0},sterile
PDL_11374JPEG(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/01803058-ebe0-4688-9413-ea5de212bc87.jpeg,"{'female': 0.816, 'sterile': 0.031, 'both': 0.031, 'not sure': 0.061, 'male': 0.061}",female
PDL_11374JPEG(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/0754a498-8261-4dea-a308-97cba90ed523.jpeg,"{'sterile': 0.634, 'not sure': 0.149, 'female': 0.168, 'male': 0.04, 'both': 0.01}",sterile
PDL_11374JPEG(c).jpg,https://panoptes-uploads.zooniverse.org/subject_location/75f1f2a1-8bc3-43c5-858e-1e06d96d0dc0.jpeg,"{'female': 0.695, 'not sure': 0.152, 'male': 0.067, 'both': 0.057, 'sterile': 0.029}",female
PDL_11610JPEG.png,https://panoptes-uploads.zooniverse.org/subject_location/b847d425-686b-4d42-9846-4b73fef9e572.png,"{'female': 0.833, 'both': 0.167}",female
PDL1088_D337JPEG_a.jpg,https://panoptes-uploads.zooniverse.org/subject_location/c3eb2196-4d0c-43c4-a78e-0c4595d3913e.jpeg,"{'sterile': 0.914, 'female': 0.017, 'not sure': 0.069}",sterile
PDL1088_D337JPEG_b.jpg,https://panoptes-uploads.zooniverse.org/subject_location/d15bfe02-d5dc-4301-84d4-21bef20636da.jpeg,"{'sterile': 0.914, 'female': 0.029, 'not sure': 0.029, 'male': 0.029}",sterile
PDL11085_D338JPEG(a).png,https://panoptes-uploads.zooniverse.org/subject_location/b98355ed-cac3-463f-bd99-bcae3099ff83.png,"{'sterile': 0.9, 'male': 0.1}",sterile
PDL11085_D338JPEG(b).png,https://panoptes-uploads.zooniverse.org/subject_location/4d8c772c-0407-4d2e-8a62-28519040a342.png,"{'sterile': 0.8, 'not sure': 0.1, 'male': 0.1}",sterile
PDL11215JPEG(a).png,https://panoptes-uploads.zooniverse.org/subject_location/91eda757-2a09-4f6b-a0f0-3622aa062970.png,"{'sterile': 0.823, 'male': 0.048, 'female': 0.032, 'not sure': 0.097}",sterile
PDL11215JPEG(b).png,https://panoptes-uploads.zooniverse.org/subject_location/ee80621a-7278-4d6f-9adb-177dbe830369.png,"{'sterile': 0.705, 'male': 0.098, 'both': 0.016, 'female': 0.049, 'not sure': 0.131}",sterile
PDL11215JPEG(c).png,https://panoptes-uploads.zooniverse.org/subject_location/2a4ffeca-906c-486a-ac64-492391f9c822.png,"{'sterile': 0.328, 'male': 0.397, 'not sure': 0.259, 'both': 0.017}",male
PDL11215JPEG(d).png,https://panoptes-uploads.zooniverse.org/subject_location/3e6d4f59-0c9d-49c6-bb58-0a11c16e3158.png,"{'both': 0.059, 'sterile': 0.255, 'male': 0.392, 'female': 0.078, 'not sure': 0.216}",male
PDL11371JPEG(a).png,https://panoptes-uploads.zooniverse.org/subject_location/d7ede5f1-ccdc-44e5-8d84-72ac37cd16b3.png,"{'sterile': 0.9, 'not sure': 0.1}",sterile
PDL11371JPEG(b).png,https://panoptes-uploads.zooniverse.org/subject_location/7a66c07f-5b9e-439c-96f2-3a853ce492ae.png,"{'sterile': 0.917, 'not sure': 0.083}",sterile
PDL11371JPEG(c).png,https://panoptes-uploads.zooniverse.org/subject_location/3afcff83-799c-44fe-b870-5499c2af35b3.png,"{'sterile': 0.9, 'female': 0.1}",sterile
PDL11454JPEG(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/e203fa83-5e4d-49eb-a959-c807a9e9e1ee.jpeg,"{'sterile': 0.806, 'not sure': 0.068, 'male': 0.078, 'female': 0.029, 'both': 0.019}",sterile
PDL11454JPEG(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/30bfb517-61f4-4293-af61-8372d345d47d.jpeg,"{'sterile': 0.8, 'not sure': 0.1, 'both': 0.022, 'male': 0.044, 'female': 0.033}",sterile
PDL11454JPEG(c).jpg,https://panoptes-uploads.zooniverse.org/subject_location/cd880274-7fdf-4914-8371-a1e19aca2aa7.jpeg,"{'sterile': 0.648, 'male': 0.102, 'female': 0.074, 'not sure': 0.13, 'both': 0.046}",sterile
PDL11489JPEG(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/986d2371-b686-48f5-b4e2-a89a4bc022c1.jpeg,"{'sterile': 0.837, 'not sure': 0.051, 'female': 0.061, 'both': 0.02, 'male': 0.031}",sterile
PDL11489JPEG(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/3bd15d1b-a230-4193-93c2-a9b0637e678f.jpeg,"{'sterile': 0.647, 'male': 0.206, 'female': 0.049, 'not sure': 0.078, 'both': 0.02}",sterile
PDL11489JPEG(c).jpg,https://panoptes-uploads.zooniverse.org/subject_location/64a8b168-f235-4753-b1e8-e2f9682d3d29.jpeg,"{'sterile': 0.84, 'not sure': 0.057, 'male': 0.085, 'female': 0.019}",sterile
PDL11489JPEG(d).jpg,https://panoptes-uploads.zooniverse.org/subject_location/8ddff209-780a-4781-8f10-f81f5507e39a.jpeg,"{'sterile': 0.792, 'not sure': 0.085, 'male': 0.057, 'female': 0.038, 'both': 0.028}",sterile
PDL11498JPEG(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/c5584155-301b-4030-a012-edc65c45fca6.jpeg,"{'sterile': 0.925, 'male': 0.009, 'female': 0.019, 'not sure': 0.038, 'both': 0.009}",sterile
PDL11498JPEG(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/9c43556f-060c-4f94-9c1c-47824f5bc93a.jpeg,"{'sterile': 0.346, 'male': 0.346, 'female': 0.144, 'not sure': 0.144, 'both': 0.019}",sterile
PDL11498JPEG(c).jpg,https://panoptes-uploads.zooniverse.org/subject_location/952fdabc-3e2c-40c5-8a31-76c7a598a194.jpeg,"{'female': 0.495, 'male': 0.4, 'not sure': 0.048, 'both': 0.019, 'sterile': 0.038}",female
PDL11594JPEG(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/9f3a3d46-ab24-4dc5-865f-6973d0592b69.jpeg,"{'sterile': 0.813, 'not sure': 0.116, 'female': 0.018, 'male': 0.027, 'both': 0.027}",sterile
PDL11594JPEG(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/df2a3133-9cab-43dc-b309-6be58f195391.jpeg,"{'sterile': 0.747, 'not sure': 0.074, 'male': 0.137, 'female': 0.021, 'both': 0.021}",sterile
PDL11594JPEG(c).jpg,https://panoptes-uploads.zooniverse.org/subject_location/cb1cde02-ad31-4df4-a880-f582761ec838.jpeg,"{'sterile': 0.455, 'male': 0.182, 'not sure': 0.263, 'both': 0.03, 'female': 0.071}",sterile
PDL11594JPEG(d).jpg,https://panoptes-uploads.zooniverse.org/subject_location/97190553-f4ca-4093-9179-2133b93388ab.jpeg,"{'not sure': 0.124, 'sterile': 0.61, 'both': 0.038, 'male': 0.152, 'female': 0.076}",sterile
PDL11594JPEG(e).jpg,https://panoptes-uploads.zooniverse.org/subject_location/433c2acb-c8e6-4805-b19e-19cd632be5a8.jpeg,"{'sterile': 0.612, 'not sure': 0.194, 'female': 0.039, 'male': 0.107, 'both': 0.049}",sterile
PDL11610JPEG (2)(a).png,https://panoptes-uploads.zooniverse.org/subject_location/6bf142b1-77d0-4ee3-a54e-c4dae7d899e6.png,"{'male': 0.207, 'sterile': 0.707, 'not sure': 0.086}",sterile
PDL11610JPEG (2)(b).png,https://panoptes-uploads.zooniverse.org/subject_location/ab0dda21-40f9-4d01-b814-6e74e23ee091.png,"{'sterile': 0.965, 'male': 0.018, 'not sure': 0.018}",sterile
PDL11610JPEG (2)(c).png,https://panoptes-uploads.zooniverse.org/subject_location/6e72d72a-f7ba-46b2-84c2-1f63482a264c.png,"{'male': 0.062, 'female': 0.781, 'both': 0.125, 'sterile': 0.016, 'not sure': 0.016}",female
PDL11610JPEG_cropped_resized(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/79e28137-a338-4970-8658-ab1babd549ec.jpeg,"{'sterile': 0.67, 'male': 0.149, 'not sure': 0.085, 'female': 0.074, 'both': 0.021}",sterile
PDL11610JPEG_cropped_resized(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/9dc382f1-9054-4522-bbca-f5ee3f50c96b.jpeg,"{'male': 0.229, 'sterile': 0.594, 'not sure': 0.115, 'both': 0.021, 'female': 0.042}",sterile
PDL11610JPEG_cropped_resized(c).jpg,https://panoptes-uploads.zooniverse.org/subject_location/5b50e807-162b-4be0-b3dc-264598abb44f.jpeg,"{'sterile': 0.765, 'not sure': 0.082, 'male': 0.082, 'female': 0.041, 'both': 0.031}",sterile
PDL116126JPEG(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/480657ed-aa45-4d52-a369-856dd3362a02.jpeg,"{'sterile': 0.79, 'not sure': 0.08, 'male': 0.08, 'female': 0.02, 'both': 0.03}",sterile
PDL116126JPEG(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/a4ad1ceb-302a-4031-9c4f-8314f9d69c79.jpeg,"{'sterile': 0.598, 'male': 0.206, 'not sure': 0.121, 'both': 0.028, 'female': 0.047}",sterile
PDL116126JPEG(c).jpg,https://panoptes-uploads.zooniverse.org/subject_location/3c97b146-9773-4563-8e40-873bf4a2e8ef.jpeg,"{'sterile': 0.758, 'female': 0.02, 'not sure': 0.061, 'male': 0.131, 'both': 0.03}",sterile
PDL12008JPEG(a).png,https://panoptes-uploads.zooniverse.org/subject_location/889c7584-f06c-4741-b385-7e96deaf8493.png,"{'sterile': 0.9, 'not sure': 0.1}",sterile
PDL12008JPEG(b).png,https://panoptes-uploads.zooniverse.org/subject_location/b50e8aea-a7ea-43b0-9331-7a3f28d43542.png,"{'sterile': 0.9, 'not sure': 0.1}",sterile
PDL12009JPEG_a.jpg,https://panoptes-uploads.zooniverse.org/subject_location/07adcb19-e525-40cf-9ec1-a37b1734da14.jpeg,"{'sterile': 0.786, 'male': 0.071, 'not sure': 0.107, 'female': 0.036}",sterile
PDL12009JPEG_b.jpg,https://panoptes-uploads.zooniverse.org/subject_location/a65f3371-b3cd-4d22-b9c9-c7ec02b393b6.jpeg,"{'sterile': 0.823, 'male': 0.129, 'not sure': 0.032, 'both': 0.016}",sterile
PDL12010JPEG(a).png,https://panoptes-uploads.zooniverse.org/subject_location/013ee437-713d-4b30-8595-b4418ee975e4.png,"{'sterile': 0.9, 'male': 0.1}",sterile
PDL12221JPEG(a).png,https://panoptes-uploads.zooniverse.org/subject_location/c5bcdfc8-9a0c-475e-8363-fdb88368d90e.png,"{'sterile': 0.7, 'male': 0.1, 'not sure': 0.2}",sterile
PDL12221JPEG(b).png,https://panoptes-uploads.zooniverse.org/subject_location/22165487-4314-4fe8-8b45-88f3bebb88a2.png,"{'not sure': 0.7, 'sterile': 0.3}",not sure
PDL12229_D457JPEG.png,https://panoptes-uploads.zooniverse.org/subject_location/a9aedf07-fc53-4644-b5db-b4c3bb61dbeb.png,{'sterile': 1.0},sterile
PDLK225_AK305241_DF046_FEMALEJPE.jpg,https://panoptes-uploads.zooniverse.org/subject_location/91eb7081-b742-4ea2-ac92-09e589bd8f69.jpeg,"{'female': 0.883, 'male': 0.092, 'sterile': 0.008, 'both': 0.008, 'not sure': 0.008}",female
PDLK225_AK305241_DF046_FEMALEJPEG(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/38e5ef52-9965-46cf-8587-740caee14597.jpeg,"{'female': 0.796, 'both': 0.112, 'not sure': 0.041, 'male': 0.031, 'sterile': 0.02}",female
PDLK225_AK305241_DF046_FEMALEJPEG(f).jpg,https://panoptes-uploads.zooniverse.org/subject_location/1c0b8226-5286-4089-90c0-53ea60d67177.jpeg,"{'female': 0.829, 'male': 0.067, 'both': 0.076, 'sterile': 0.029}",female
PDLK225_AK305241_DF046_MALEJPEG(.jpg,https://panoptes-uploads.zooniverse.org/subject_location/3be60a2e-00e5-4b08-a8c9-d9e91a96f315.jpeg,"{'sterile': 0.309, 'not sure': 0.127, 'male': 0.427, 'female': 0.064, 'both': 0.073}",male
PDLK225_AK305241_DF046_MALEJPEG(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/3ba8bc6f-eae6-48a9-80d1-6da8cc123cf6.jpeg,"{'male': 0.673, 'not sure': 0.062, 'both': 0.159, 'female': 0.053, 'sterile': 0.053}",male
PDLK225_AK305241_DF046_MALEJPEG(c).jpg,https://panoptes-uploads.zooniverse.org/subject_location/90933c96-b488-463f-bf6a-dba4fc14252f.jpeg,"{'male': 0.784, 'sterile': 0.108, 'not sure': 0.054, 'female': 0.027, 'both': 0.027}",male
PDLK225_AK305241_DF046_MALEJPEG(d).jpg,https://panoptes-uploads.zooniverse.org/subject_location/a96d195a-941f-46cf-a3c8-3ea4b1cf0a73.jpeg,"{'male': 0.865, 'both': 0.045, 'female': 0.054, 'sterile': 0.018, 'not sure': 0.018}",male
PDLK225_AK305241_DF046_MALEJPEG(e).jpg,https://panoptes-uploads.zooniverse.org/subject_location/ff71a23e-f574-419d-a932-1978bb3d632e.jpeg,"{'sterile': 0.347, 'male': 0.594, 'both': 0.01, 'not sure': 0.04, 'female': 0.01}",male
PDLK376_DF064JPEG(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/b4c20d9f-e410-4aa8-a58c-3fc6fa81a47c.jpeg,"{'female': 0.852, 'not sure': 0.046, 'both': 0.037, 'male': 0.037, 'sterile': 0.028}",female
PDLK376_DF064JPEG(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/033e3dec-827a-4e6f-96ce-c5c546b6ce7e.jpeg,"{'male': 0.618, 'not sure': 0.137, 'both': 0.137, 'sterile': 0.078, 'female': 0.029}",male
PDLK376_DF064JPEG(c).jpg,https://panoptes-uploads.zooniverse.org/subject_location/c1b914a8-6d0f-45e0-a657-26acf3314fd0.jpeg,"{'both': 0.685, 'female': 0.083, 'not sure': 0.083, 'sterile': 0.037, 'male': 0.111}",both
PDLS_DOT2_D469JPEG(a).png,https://panoptes-uploads.zooniverse.org/subject_location/e29098f1-4111-4c74-9530-613c6d445b7b.png,"{'female': 0.2, 'male': 0.4, 'sterile': 0.2, 'not sure': 0.1, 'both': 0.1}",male
PDLS_DOT2_D469JPEG(b).png,https://panoptes-uploads.zooniverse.org/subject_location/3ca8e511-3f48-4bb0-8b35-de86b6e4eae9.png,"{'sterile': 0.7, 'male': 0.3}",sterile
PDLS003_D450JPEG(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/162f2608-e365-41d5-85fa-8f7241a4b845.jpeg,"{'sterile': 0.701, 'not sure': 0.047, 'male': 0.215, 'female': 0.019, 'both': 0.019}",sterile
PDLS003_D450JPEG(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/5dd05adc-8d1c-4ae9-bd7f-78819d33da01.jpeg,"{'sterile': 0.798, 'not sure': 0.125, 'female': 0.029, 'male': 0.038, 'both': 0.01}",sterile
PDLS003_D450JPEG(c).jpg,https://panoptes-uploads.zooniverse.org/subject_location/26339b03-3a8f-463c-b361-b7bfcdfcfeb4.jpeg,"{'sterile': 0.869, 'not sure': 0.04, 'male': 0.04, 'both': 0.02, 'female': 0.03}",sterile
PDLS003_D450JPEG(d).jpg,https://panoptes-uploads.zooniverse.org/subject_location/2f572559-7b73-454c-b775-80df9658fb74.jpeg,"{'sterile': 0.777, 'not sure': 0.078, 'female': 0.029, 'both': 0.029, 'male': 0.087}",sterile
PDLS0035JJPEG(a).png,https://panoptes-uploads.zooniverse.org/subject_location/5d7a984c-54ce-4875-abb6-cf58ac659e64.png,"{'sterile': 0.9, 'not sure': 0.1}",sterile
PDLS0035JJPEG(b).png,https://panoptes-uploads.zooniverse.org/subject_location/1411dd8a-c065-4954-8908-53841fea6803.png,"{'female': 0.1, 'sterile': 0.8, 'not sure': 0.1}",sterile
PDLS0037E_D507JPEG(b).png,https://panoptes-uploads.zooniverse.org/subject_location/dcfe0021-a556-41a3-b722-8a1f1ac13e9b.png,"{'sterile': 0.7, 'not sure': 0.2, 'male': 0.1}",sterile
PDLS003F_D450_cropped_resized(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/c29da4f8-7eda-4826-afd1-2ac9b2426817.jpeg,"{'male': 0.173, 'sterile': 0.728, 'not sure': 0.062, 'female': 0.037}",sterile
PDLS003F_D450_cropped_resized(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/ef33ad30-1688-4dd8-ace8-de1974984b6b.jpeg,"{'sterile': 0.833, 'male': 0.083, 'not sure': 0.083}",sterile
PDLS003F_D450_cropped_resized(c).jpg,https://panoptes-uploads.zooniverse.org/subject_location/bd60ba4d-92dd-41b4-8207-87aca0c23ff5.jpeg,"{'sterile': 0.831, 'male': 0.062, 'not sure': 0.062, 'female': 0.031, 'both': 0.015}",sterile
PDLS003F_D450_cropped_resized(d).jpg,https://panoptes-uploads.zooniverse.org/subject_location/ca9e3777-b937-46bf-b2c4-5e5146303239.jpeg,"{'sterile': 0.814, 'male': 0.113, 'not sure': 0.031, 'both': 0.021, 'female': 0.021}",sterile
PDLS003F_D450JPEG_cropped_resized(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/1be45a0f-dbcb-48d3-a970-44f418f47959.jpeg,"{'sterile': 0.65, 'male': 0.155, 'not sure': 0.126, 'female': 0.058, 'both': 0.01}",sterile
PDLS003F_D450JPEG_cropped_resized(b).jpg,https://panoptes-uploads.zooniverse.org/subject_location/8d126d96-f4c2-48d8-8217-f11d35c45ae7.jpeg,"{'sterile': 0.788, 'not sure': 0.115, 'male': 0.087, 'both': 0.01}",sterile
PDLS003F_D450JPEG_cropped_resized(c).jpg,https://panoptes-uploads.zooniverse.org/subject_location/49625523-64c6-4ff7-ac11-45bd3e63a9f3.jpeg,"{'sterile': 0.862, 'not sure': 0.032, 'male': 0.053, 'female': 0.043, 'both': 0.011}",sterile
PDLS003F_D450JPEG_cropped_resized(d).jpg,https://panoptes-uploads.zooniverse.org/subject_location/843834b3-760c-4738-82fe-ef4ec58c007a.jpeg,"{'sterile': 0.725, 'not sure': 0.128, 'both': 0.046, 'female': 0.037, 'male': 0.064}",sterile
PDLS0040BJPEG(a).png,https://panoptes-uploads.zooniverse.org/subject_location/f54038cf-9d6e-4d59-b935-c0341351aef9.png,{'sterile': 1.0},sterile
PDLS0040BJPEG(b).png,https://panoptes-uploads.zooniverse.org/subject_location/8e3b4af6-79a5-4ae0-85fe-a11157f143d1.png,{'sterile': 1.0},sterile
PDLS0040BJPEG(c).png,https://panoptes-uploads.zooniverse.org/subject_location/99253458-f314-422c-9410-13f231312599.png,"{'sterile': 0.8, 'male': 0.1, 'not sure': 0.1}",sterile
PDLS0054AJPEG.png,https://panoptes-uploads.zooniverse.org/subject_location/e92f1a76-da9c-4983-899d-55f9db8710ff.png,"{'not sure': 0.1, 'sterile': 0.9}",sterile
PDLS0055_D470JPEG(a).jpg,https://panoptes-uploads.zooniverse.org/subject_location/2423bca8-e289-41a1-98a2-4e3b9b9f1db9.jpeg,"{'female': 0.89, 'both': 0.028, 'not sure': 0.055, 'male': 0.018, 'sterile': 0.009}",female
